Accounting Concentration (B.Com.) (15 credits),ACCT 351,ACCT 361,ACCT 352,ACCT 354,ACCT 362,ACCT 385,ACCT 401,ACCT 434,ACCT 451,ACCT 452,ACCT 453,ACCT 463,ACCT 475,ACCT 486
Business Analytics Concentration (B.Com.) (15 credits),INSY 336,MGSC 401,MGSC 416,INSY 446,MGSC 404,ACCT 451,BUSA 471,FINE 460,INSY 442,INSY 446,INSY 448,INSY 463,MGSC 483,MRKT 440,MRKT 442,ORGB 330
Entrepreneurship Concentration (B.Com.) (15 credits),MGPO 362,MGPO 364,ACCT 361,BUSA 300,BUSA 364,BUSA 451D1,BUSA 451D2,BUSA 465,FINE 447,FINE 477,INSY 331,INSY 334,INSY 341,INSY 432,INSY 440,INSY 455,MGPO 365,MGPO 432,MGPO 438,MGPO 440,MGPO 445,MGPO 460,MGPO 485,MRKT 451,MRKT 455,MRKT 459,ORGB 321,ORGB 325,RETL 402,RETL 410
Ethics Concentration (B.Com.) (15 credits),MGPO 450,ACCT 401,ACCT 463,ECSE 557,FINE 465,FINE 490,INSY 331,MGPO 435,MGPO 438,MGPO 475,MRKT 351,MSUS 402,ORGB 321,ORGB 325,ORGB 330,ORGB 380,ORGB 423,PHIL 230,PHIL 237
Finance Concentration (B.Com.) (15 credits),FINE 342,FINE 441,FINE 443
Information Technology Management Concentration (B.Com.) (15 credits),INSY 333,INSY 331,INSY 334,INSY 339,INSY 341,INSY 431,INSY 432,INSY 434,INSY 437,INSY 440,INSY 442,INSY 450,INSY 455,INSY 336,INSY 446,INSY 448,INSY 463
International Business Concentration (B.Com.) (15 credits),BUSA 356,BUSA 391,BUSA 394,BUSA 395,BUSA 396,BUSA 401,BUSA 430,BUSA 433,BUSA 435,BUSA 481,FINE 482,FINE 492,INDR 459,MGPO 383,MGPO 435,MGPO 469,MGPO 475,MRKT 451,MRKT 483,ORGB 380
Labour-Management Relations and Human Resources Concentration (B.Com.) (15 credits),INDR 294,INDR 496,ORGB 423,INDR 459,INDR 492,INDR 494,ORGB 321,ORGB 325,ORGB 330,ORGB 401,ORGB 421,ORGB 440,ORGB 509,ORGB 525
Managing for Sustainability Concentration (B.Com.) (15 credits),MGPO 440,MSUS 402,ACCT 401,FINE 465,INSY 455,MGPO 438,MGSC 488,MRKT 351,BUSA 451D1,BUSA 451D2,INDR 294,INDR 492,MGPO 365,MGPO 430,MGPO 435,MGPO 450,MGPO 469,MGPO 475,MGSC 483,MSUS 401,MSUS 434,ORGB 321,ORGB 325,ORGB 421,RETL 410
Marketing Concentration (B.Com.) (15 credits),MRKT 354,MRKT 451,MRKT 452,MRKT 351,MRKT 355,MRKT 357,MRKT 365,MRKT 434,MRKT 438,MRKT 440,MRKT 453,MRKT 455,MRKT 459,MRKT 483
Operations Management Concentration (B.Com.) (15 credits),MGSC 373,MGSC 431,MGSC 372,MGSC 403,MGSC 404,MGSC 416,MGSC 417,MGSC 434,MGSC 488
Organizational Behaviour Concentration (B.Com.) (15 credits),ORGB 321,ORGB 325,ORGB 330,ORGB 380,ORGB 420,ORGB 421,ORGB 423,ORGB 434,ORGB 440,ORGB 509,ORGB 525
Retail Management Concentration (B.Com.) (15 credits),MRKT 459,RETL 402,RETL 407,INDR 294,INSY 440,INSY 442,MGSC 403,MGSC 431,MRKT 355,MRKT 451,MRKT 452,MRKT 455,RETL 408,RETL 409,RETL 410,RETL 434
Strategic Management - Global Strategy Concentration (B.Com.) (15 credits),MGPO 383,MGPO 445,MGPO 460,MGPO 469,MGPO 470,BUSA 300,BUSA 391,ECON 305,MGPO 362,MGPO 434,MGPO 435,MGPO 438,MGPO 440,MGPO 450,MGPO 475,MGPO 485,ORGB 380
Strategic Management - Social Business & Enterprise Concentration (B.Com.) (15 credits),MGPO 365,MGPO 438,MGPO 440,MGPO 450,MGPO 475,MGPO 485,AGRI 411,ANTH 212,BUSA 300,ECON 313,ECON 314,INTD 200,MGPO 430,MGPO 433,MGPO 435,MGPO 460
Entrepreneurship (for Non-Management Students) (Minor) (18 credits),INTG 215,MGPO 362,MGPO 364,MGCR 211,MGCR 222,MGCR 233,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MGPO 438,COMS 355,COMS 492,ECON 310,ECON 447,HIST 312,LLCU 212,PHIL 237,POLI 318,POLI 473,SOCI 307,SOCI 386,BUSA 465,EDKP 302,MGPO 438,MIMM 387,AGEC 231,AGEC 332,AGEC 430,AGEC 450,AGRI 411,AGRI 493,FAES 300,FAES 310
Management (for Non-Management Students) (Minor) (18 credits),MGCR 211,MGCR 222,MGCR 271,MGCR 293,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382
Accounting Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,ACCT 351,ACCT 352,ACCT 361,ACCT 362,ACCT 385,ACCT 455,ACCT 354,ACCT 401,ACCT 434,ACCT 451,ACCT 452,ACCT 453,ACCT 463,ACCT 475,ACCT 486
Business Analytics Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,INSY 336,INSY 446,MGSC 404,MGSC 483,RETL 407,MGSC 401,MGSC 416,INSY 437,INSY 442,INSY 463,ACCT 451,BUSA 471,FINE 460,INSY 448,MRKT 440,MRKT 442,ORGB 330
Economics for Management Students Major (B.Com.) (69 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,ECON 230D1,ECON 230D2,ECON 332,ECON 333,MGCR 271,MGSC 372
Finance Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,FINE 342,FINE 441,FINE 443,FINE 448,FINE 482,MGSC 372,ACCT 351,ACCT 352,ACCT 354,ACCT 385,ACCT 452
Information Technology Management Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,INSY 331,INSY 333,INSY 334,INSY 341,INSY 431,INSY 437,INSY 450,INSY 339,INSY 432,INSY 434,INSY 440,INSY 442,INSY 455,INSY 336,INSY 446,INSY 448,INSY 463
International Management Major (B.Com.) (90 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,BUSA 356,BUSA 391,BUSA 394,BUSA 395,BUSA 396,BUSA 401,BUSA 433,BUSA 481,FINE 482,FINE 492,INDR 459,MGPO 383,MGPO 469,MGPO 475,MRKT 451,MRKT 483,ORGB 380,BUSA 497,BUSA 401,ANTH 212,ANTH 222,CANS 307,COMS 230,COMS 320,HIST 221,HIST 302,HIST 304,HIST 371,HIST 387,HIST 388,JWST 240,PHIL 237,PHIL 334,POLI 212,POLI 244,POLI 322,POLI 345,POLI 360,POLI 450,RELG 370,SOCI 210,SOCI 230,SOCI 307,SOCI 386
Managing for Sustainability Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MGPO 440,MSUS 402,ACCT 401,FINE 465,INSY 455,MGPO 438,MGSC 488,MRKT 351,BUSA 451D1,BUSA 451D2,MGPO 430,MGSC 483,MSUS 400,MSUS 401,MSUS 497,RETL 410,INDR 294,INDR 492,MGPO 365,MGPO 435,MGPO 450,MGPO 469,MGPO 475,MSUS 434,ORGB 321,ORGB 325,ORGB 421,ENVR 200,ENVR 201,ENVR 202,ENVR 203,ENVR 400,AGEC 231,AGEC 333,AGEC 430,AGEC 442,AGRI 411,ANTH 206,ANTH 212,ANTH 339,ANTH 512,ECON 205,ECON 225,ECON 326,ECON 347,ECON 405,ENVB 437,ENVR 201,ENVR 203,ENVR 400,GEOG 200,GEOG 210,GEOG 216,GEOG 221,GEOG 300,GEOG 301,GEOG 302,GEOG 303,GEOG 408,NRSC 221,PHIL 230,PHIL 237,PHIL 334,PHIL 343,PHIL 348,POLI 212,POLI 227,POLI 345,POLI 445,PSYC 215,RELG 270,RELG 370,SOCI 222,SOCI 234,SOCI 235,SOCI 254,SOCI 386,URBP 201,URBP 506,URBP 530,URBP 551,AGRI 340,ANSC 326,ATOC 215,BIOL 240,BIOL 305,BIOL 308,BIOL 310,BIOL 342,BIOL 418,BIOL 432,BIOL 436,BIOL 465,BREE 217,BREE 322,BREE 518,CHEM 212,CHEM 281,CIVE 225,CIVE 323,CIVE 550,ENVB 210,ENVB 301,ENVB 305,ENVB 410,ENVB 415,ENVB 529,ENVR 200,ENVR 202,EPSC 201,EPSC 233,EPSC 549,ESYS 301,GEOG 200,GEOG 201,GEOG 203,GEOG 205,GEOG 272,GEOG 305,GEOG 308,GEOG 321,GEOG 322,GEOG 372,LSCI 230,MICR 331,MIME 320,MIMM 211,MIMM 323,NRSC 333,PARA 410,PARA 515,PLNT 304,PLNT 305,PLNT 358,PLNT 460,SOIL 300,WILD 421
Marketing Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MRKT 354,MRKT 451,MRKT 452,MRKT 351,MRKT 355,MRKT 357,MRKT 365,MRKT 434,MRKT 438,MRKT 440,MRKT 453,MRKT 455,MRKT 459,MRKT 483
Mathematics and Statistics for Management Major (B.Com.) (75 credits),MATH 133,MATH 140,MATH 141,MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MATH 222,MATH 223,MATH 242,MATH 243,MATH 323,MGSC 372,MGSC 373,COMP 202,COMP 551,FINE 452,FINE 460,MATH 208,MATH 308,MATH 314,MATH 315,MATH 324,MATH 423,MATH 427,MATH 447,MATH 523,MATH 524,MATH 545,MATH 559,MGSC 403,MGSC 431,MGSC 434
Organizational Behaviour and Human Resources Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,ORGB 423,ORGB 321,ORGB 325,ORGB 330,ORGB 380,ORGB 401,ORGB 420,ORGB 421,ORGB 434,ORGB 440,ORGB 509,ORGB 525
Retail Management Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MRKT 459,RETL 402,RETL 407,RETL 408,RETL 409,RETL 410,BUSA 465,FINE 447,FINE 477,INDR 294,INSY 440,INSY 442,MGPO 440,MGSC 403,MGSC 431,MRKT 355,MRKT 440,MRKT 451,MRKT 452,MRKT 453,MRKT 455,ORGB 330,ORGB 423,RETL 434
Strategic Management Major (B.Com.) (72 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,MGPO 383,MGPO 445,MGPO 460,MGPO 469,MGPO 470,MGPO 365,MGPO 438,MGPO 440,MGPO 450,MGPO 475,MGPO 485,AGRI 411,ANTH 212,BUSA 300,BUSA 391,ECON 305,ECON 313,ECON 314,INTD 200,MGPO 362,MGPO 402,MGPO 430,MGPO 433,MGPO 434,MGPO 435,ORGB 380
Investment Management Honours (B.Com.) (87 credits),MGCR 211,MGCR 222,MGCR 233,MGCR 250,MGCR 271,MGCR 293,MGCR 294,MGCR 331,MGCR 341,MGCR 352,MGCR 372,MGCR 382,MGCR 423,MGCR 460,ACCT 354,FINE 342,FINE 440D1,FINE 440D2,FINE 441,FINE 443,FINE 448,FINE 450D1,FINE 450D2,FINE 451,FINE 482,MGSC 372,ACCT 451,ACCT 452,FINE 434,FINE 435,FINE 449,FINE 452,FINE 460,FINE 434,FINE 435,FINE 442,FINE 444,FINE 445,FINE 446,FINE 447,FINE 455,FINE 456,FINE 464,FINE 465,FINE 477,FINE 490